timestamps,response,length,service
135.1294,4,4,1
135.16945,4,3,1
135.20940000000004,4,3,1
135.22955000000005,4,4,1
135.24930000000003,4,3,1
135.28960000000004,4,3,1
135.32965000000004,4,4,1
135.4095,4,3,1
135.42940000000002,4,4,1
135.44935,4,3,1
135.48935000000003,4,3,1
135.5298,4,4,1
135.60955000000004,4,3,1
135.62955000000002,4,4,1
135.64935,4,3,1
135.68935000000002,4,3,1
135.72945,4,4,1
135.8097,4,3,1
135.82955,4,4,1
135.84955,4,3,1
135.88945000000004,4,3,1
135.92955000000003,4,4,1
136.00945000000004,4,3,1
136.02955,4,4,1
136.04935000000003,4,3,1
136.08935,4,3,1
136.12950000000004,4,4,1
136.16940000000002,4,3,1
136.2096,4,3,1
136.2295,4,4,1
136.24960000000002,4,3,1
136.28940000000003,4,3,1
136.32950000000002,4,4,1
136.40940000000003,4,3,1
136.42940000000002,4,4,1
136.4494,4,3,1
136.48940000000002,4,3,1
136.52965000000003,4,4,1
136.60940000000002,4,3,1
136.62955000000002,4,4,1
136.64940000000004,4,3,1
136.6894,4,3,1
136.72940000000003,4,4,1
136.8094,4,3,1
136.82970000000003,4,4,1
136.84960000000004,4,3,1
136.89020000000002,4,3,1
136.92950000000005,4,4,1
137.00950000000003,4,3,1
137.02960000000004,4,4,1
137.0497,4,3,1
137.08955,4,3,1
137.12950000000004,4,4,1
137.16965000000002,4,3,1
137.20945000000003,4,3,1
137.22955000000005,4,4,1
137.24965,4,3,1
137.28945000000002,4,3,1
137.32970000000003,4,4,1
137.40970000000002,4,3,1
137.4297,4,4,1
137.44945000000004,4,3,1
137.48955000000004,4,3,1
137.52970000000002,4,4,1
137.60945,4,3,1
137.62980000000002,4,4,1
137.64945000000003,4,3,1
137.68970000000004,4,3,1
137.7295,4,4,1
137.80980000000002,4,3,1
137.82970000000003,4,4,1
137.8495,4,3,1
137.8898,4,3,1
137.92950000000005,4,4,1
138.00950000000003,4,3,1
138.02970000000002,4,4,1
138.04985000000002,4,3,1
138.08950000000002,4,3,1
138.12955000000002,4,4,1
138.1695,4,3,1
138.20955,4,3,1
138.22960000000003,4,4,1
138.25065000000004,4,3,1
138.2895,4,3,1
138.32985,4,4,1
138.40955,4,3,1
138.42975000000004,4,4,1
138.44965,4,3,1
138.48955000000004,4,3,1
138.52970000000002,4,4,1
138.6095,4,3,1
138.62955000000002,4,4,1
138.64990000000003,4,3,1
138.68955000000003,4,3,1
138.72990000000001,4,4,1
138.80980000000002,4,3,1
138.82965000000004,4,4,1
138.84975,4,3,1
138.88995000000003,4,3,1
138.9299,4,4,1
139.00955000000002,4,3,1
139.02965000000003,4,4,1
139.04955000000004,4,3,1
139.08955,4,3,1
139.13005,4,4,1
139.16965000000002,4,3,1
139.20975,4,3,1
139.22985000000003,4,4,1
139.24985,4,3,1
139.28960000000004,4,3,1
139.32970000000003,4,4,1
139.40970000000002,4,3,1
139.4299,4,4,1
139.4496,4,3,1
139.48995,4,3,1
139.52965000000003,4,4,1
139.6097,4,3,1
139.62970000000004,4,4,1
139.6496,4,3,1
139.68965,4,3,1
139.72990000000001,4,4,1
139.80965,4,3,1
139.82965000000004,4,4,1
139.84965000000003,4,3,1
139.88990000000004,4,3,1
139.92965,4,4,1
140.01005,4,3,1
140.02965000000003,4,4,1
140.04965,4,3,1
140.0898,4,3,1
140.12970000000004,4,4,1
140.16965000000002,4,3,1
140.20970000000003,4,3,1
140.2297,4,4,1
140.24970000000005,4,3,1
140.2897,4,3,1
140.32970000000003,4,4,1
140.4104,4,3,1
140.42975000000004,4,4,1
140.44995000000003,4,3,1
140.48980000000003,4,3,1
140.5298,4,4,1
140.60975,4,3,1
140.6299,4,4,1
140.6498,4,3,1
140.68980000000002,4,3,1
140.72980000000004,4,4,1
140.80995000000004,4,3,1
140.82990000000004,4,4,1
140.84980000000004,4,3,1
140.8905,4,3,1
140.92980000000003,4,4,1
141.0098,4,3,1
141.03005000000005,4,4,1
141.0499,4,3,1
141.0898,4,3,1
141.1312,4,4,1
141.16980000000004,4,3,1
141.20985000000005,4,3,1
141.23000000000005,4,4,1
141.25005000000002,4,3,1
141.28985000000003,4,3,1
141.33005,4,4,1
141.40985000000003,4,3,1
141.42985000000002,4,4,1
141.45000000000002,4,3,1
141.49000000000004,4,3,1
141.52975,4,4,1
141.60975,4,3,1
141.63000000000002,4,4,1
141.64975,4,3,1
141.69000000000003,4,3,1
141.7297,4,4,1
141.8099,4,3,1
141.82985,4,4,1
141.85,4,3,1
141.88975000000002,4,3,1
141.92985000000002,4,4,1
142.00975000000003,4,3,1
142.02985000000004,4,4,1
142.05015,4,3,1
142.09,4,3,1
142.12980000000002,4,4,1
142.16980000000004,4,3,1
142.20985000000005,4,3,1
142.22990000000001,4,4,1
142.2501,4,3,1
142.28990000000002,4,3,1
142.3298,4,4,1
142.40980000000005,4,3,1
142.4299,4,4,1
142.45005,4,3,1
142.4899,4,3,1
142.5298,4,4,1
142.61005000000003,4,3,1
142.63025000000002,4,4,1
142.64985000000004,4,3,1
142.68980000000002,4,3,1
142.72980000000004,4,4,1
142.80980000000002,4,3,1
142.82990000000004,4,4,1
142.84980000000004,4,3,1
142.88985,4,3,1
142.92985000000002,4,4,1
143.0098,4,3,1
143.02995,4,4,1
143.04985000000002,4,3,1
143.08985000000004,4,3,1
143.12985,4,4,1
143.1699,4,3,1
143.20985000000005,4,3,1
143.22995,4,4,1
143.24985,4,3,1
143.29,4,3,1
143.32990000000004,4,4,1
143.41025000000005,4,3,1
143.43015,4,4,1
143.45000000000002,4,3,1
143.48995,4,3,1
143.53010000000003,4,4,1
143.6099,4,3,1
143.62995000000004,4,4,1
143.64995000000002,4,3,1
143.68995000000004,4,3,1
143.72995,4,4,1
143.81015,4,3,1
143.83,4,4,1
143.85005000000004,4,3,1
143.88995000000003,4,3,1
143.93000000000004,4,4,1
144.01000000000002,4,3,1
144.03,4,4,1
144.05000000000004,4,3,1
144.09,4,3,1
144.13025000000002,4,4,1
144.17010000000002,4,3,1
144.21005,4,3,1
144.23155,4,4,1
144.25005000000002,4,3,1
144.29010000000002,4,3,1
144.33005,4,4,1
144.41010000000003,4,3,1
144.4301,4,4,1
144.45005,4,3,1
144.4901,4,3,1
144.53010000000003,4,4,1
144.60605,4,3,1
144.6301,4,4,1
144.65010000000004,4,3,1
144.6908,4,3,1
144.73015,4,4,1
144.81015,4,3,1
144.83015000000003,4,4,1
144.85015,4,3,1
144.89015000000003,4,3,1
144.93015,4,4,1
145.01020000000003,4,3,1
145.0302,4,4,1
145.05015,4,3,1
145.09015000000002,4,3,1
145.13045000000002,4,4,1
145.1702,4,3,1
145.21025,4,3,1
145.2302,4,4,1
145.25025000000002,4,3,1
145.29,4,3,1
145.326,4,4,1
145.41005000000004,4,3,1
145.43045000000004,4,4,1
145.4505,4,3,1
145.49135000000004,4,3,1
145.53,4,4,1
145.60640000000004,4,3,1
145.6305,4,4,1
145.65,4,3,1
145.69005,4,3,1
145.73005000000003,4,4,1
145.81000000000003,4,3,1
145.8303,4,4,1
145.85035000000002,4,3,1
145.89005,4,3,1
145.93005000000002,4,4,1
146.01005,4,3,1
146.03035000000003,4,4,1
146.05005000000003,4,3,1
146.09035000000003,4,3,1
146.1301,4,4,1
146.17015,4,3,1
146.21010000000004,4,3,1
146.23015,4,4,1
146.25040000000004,4,3,1
146.29015,4,3,1
146.33010000000004,4,4,1
146.41065,4,3,1
146.43015,4,4,1
146.4501,4,3,1
146.49015,4,3,1
146.53010000000003,4,4,1
146.6102,4,3,1
146.63020000000003,4,4,1
146.6502,4,3,1
146.6901,4,3,1
146.7302,4,4,1
146.81020000000004,4,3,1
146.83025,4,4,1
146.85010000000003,4,3,1
146.89010000000005,4,3,1
146.93020000000004,4,4,1
147.01015000000004,4,3,1
147.03025,4,4,1
147.05010000000001,4,3,1
147.09010000000004,4,3,1
147.13020000000003,4,4,1
147.17015,4,3,1
147.21015000000003,4,3,1
147.23025000000004,4,4,1
147.251,4,3,1
147.29015,4,3,1
147.33025,4,4,1
147.41015000000002,4,3,1
147.43015,4,4,1
147.45015000000004,4,3,1
147.49015,4,3,1
147.53035000000003,4,4,1
147.61015,4,3,1
147.63020000000003,4,4,1
147.65025,4,3,1
147.69020000000003,4,3,1
147.73015,4,4,1
147.81015,4,3,1
147.83045,4,4,1
147.85015,4,3,1
147.89015000000003,4,3,1
147.93025000000003,4,4,1
148.01130000000003,4,3,1
148.03035000000003,4,4,1
148.05015,4,3,1
148.09015000000002,4,3,1
148.1303,4,4,1
148.17030000000003,4,3,1
148.21030000000005,4,3,1
148.23030000000003,4,4,1
148.25020000000004,4,3,1
148.2902,4,3,1
148.33020000000002,4,4,1
148.4102,4,3,1
148.43025000000003,4,4,1
148.45090000000002,4,3,1
148.49025000000003,4,3,1
148.53025,4,4,1
148.6102,4,3,1
148.63035,4,4,1
148.65025,4,3,1
148.69035,4,3,1
148.73030000000003,4,4,1
148.81025000000002,4,3,1
148.83035000000004,4,4,1
148.85025000000005,4,3,1
148.89025,4,3,1
148.93035,4,4,1
149.01025,4,3,1
149.03040000000001,4,4,1
149.05025000000003,4,3,1
149.09145000000004,4,3,1
149.1303,4,4,1
149.17055000000002,4,3,1
149.21030000000005,4,3,1
149.2304,4,4,1
149.2503,4,3,1
149.29030000000003,4,3,1
149.33055000000004,4,4,1
149.41030000000003,4,3,1
149.4304,4,4,1
149.4503,4,3,1
149.49030000000002,4,3,1
149.53030000000004,4,4,1
149.61030000000002,4,3,1
149.63040000000004,4,4,1
149.65030000000004,4,3,1
149.6903,4,3,1
149.73030000000003,4,4,1
149.8103,4,3,1
149.8303,4,4,1
149.85030000000003,4,3,1
149.8903,4,3,1
149.93030000000002,4,4,1
150.01035000000005,4,3,1
150.03035000000003,4,4,1
150.05035,4,3,1
150.09035000000003,4,3,1
150.13040000000004,4,4,1
150.17035,4,3,1
150.21040000000002,4,3,1
150.23035000000002,4,4,1
150.25075,4,3,1
150.29035000000002,4,3,1
150.33055000000004,4,4,1
150.4104,4,3,1
150.43050000000002,4,4,1
150.45055,4,3,1
150.4904,4,3,1
150.53040000000001,4,4,1
150.61050000000003,4,3,1
150.6305,4,4,1
150.6505,4,3,1
150.69060000000005,4,3,1
150.73075000000003,4,4,1
150.81050000000002,4,3,1
150.83055000000004,4,4,1
150.85050000000004,4,3,1
150.89055000000005,4,3,1
150.93045000000004,4,4,1
151.0105,4,3,1
151.03050000000005,4,4,1
151.05050000000003,4,3,1
151.0905,4,3,1
151.1305,4,4,1
151.17055000000002,4,3,1
151.21055000000004,4,3,1
151.23055000000002,4,4,1
151.25055,4,3,1
151.2906,4,3,1
151.33055000000004,4,4,1
151.41055000000003,4,3,1
151.43055,4,4,1
151.45055,4,3,1
151.49065000000004,4,3,1
151.53045,4,4,1
151.61045000000004,4,3,1
151.63055,4,4,1
151.65045,4,3,1
151.69045000000003,4,3,1
151.73085,4,4,1
151.81070000000003,4,3,1
151.83045,4,4,1
151.85050000000004,4,3,1
151.89045000000002,4,3,1
151.93045000000004,4,4,1
152.01045000000002,4,3,1
152.03055000000003,4,4,1
152.05045000000004,4,3,1
152.09045,4,3,1
152.13065000000003,4,4,1
152.17050000000003,4,3,1
152.21060000000003,4,3,1
152.2306,4,4,1
152.25050000000002,4,3,1
152.29070000000004,4,3,1
152.33060000000003,4,4,1
152.41065,4,3,1
152.4306,4,4,1
152.45060000000004,4,3,1
152.49050000000003,4,3,1
152.5309,4,4,1
152.61050000000003,4,3,1
152.63060000000004,4,4,1
152.65060000000003,4,3,1
152.69050000000001,4,3,1
152.73050000000003,4,4,1
152.8106,4,3,1
152.83060000000003,4,4,1
152.85050000000004,4,3,1
152.89055000000005,4,3,1
152.93065000000004,4,4,1
153.0105,4,3,1
153.03060000000002,4,4,1
153.05055000000002,4,3,1
153.09055000000004,4,3,1
153.13055,4,4,1
153.17055000000002,4,3,1
153.21065000000002,4,3,1
153.23070000000004,4,4,1
153.25070000000002,4,3,1
153.29055000000002,4,3,1
153.33065000000002,4,4,1
153.41060000000002,4,3,1
153.43065000000004,4,4,1
153.45060000000004,4,3,1
153.49055,4,3,1
153.53065,4,4,1
153.6106,4,3,1
153.63065000000003,4,4,1
153.65060000000003,4,3,1
153.69060000000005,4,3,1
153.73105,4,4,1
153.8106,4,3,1
153.8307,4,4,1
153.85060000000001,4,3,1
153.89060000000003,4,3,1
153.93070000000003,4,4,1
154.0107,4,3,1
154.0307,4,4,1
154.0506,4,3,1
154.09060000000002,4,3,1
154.13075,4,4,1
154.17065,4,3,1
154.2109,4,3,1
154.23075000000003,4,4,1
154.25065000000004,4,3,1
154.29065,4,3,1
154.33095,4,4,1
154.41075000000004,4,3,1
154.43090000000004,4,4,1
154.45065000000002,4,3,1
154.49075000000002,4,3,1
154.53065,4,4,1
154.61065,4,3,1
154.63075,4,4,1
154.65065,4,3,1
154.69075,4,3,1
154.73075000000003,4,4,1
154.81065000000004,4,3,1
154.83075,4,4,1
154.85080000000002,4,3,1
154.89065000000002,4,3,1
154.9308,4,4,1
155.0107,4,3,1
155.03075000000004,4,4,1
155.05095000000003,4,3,1
155.09065,4,3,1
155.131,4,4,1
155.17090000000005,4,3,1
155.21080000000003,4,3,1
155.23080000000002,4,4,1
155.2508,4,3,1
155.29080000000002,4,3,1
155.3307,4,4,1
155.41070000000005,4,3,1
155.4308,4,4,1
155.45085000000003,4,3,1
155.49070000000003,4,3,1
155.53080000000003,4,4,1
155.61070000000004,4,3,1
155.6308,4,4,1
155.6507,4,3,1
155.69075,4,3,1
155.73095000000004,4,4,1
155.81070000000003,4,3,1
155.83080000000004,4,4,1
155.85075000000003,4,3,1
155.8907,4,3,1
155.931,4,4,1
156.01105000000004,4,3,1
156.03085000000002,4,4,1
156.05085,4,3,1
156.09095,4,3,1
156.13085000000004,4,4,1
156.17075000000003,4,3,1
156.21080000000003,4,3,1
156.23085,4,4,1
156.25090000000003,4,3,1
156.29075000000003,4,3,1
156.33085000000003,4,4,1
156.41075000000004,4,3,1
156.43085,4,4,1
156.45085000000003,4,3,1
156.4908,4,3,1
156.53080000000003,4,4,1
156.61075000000002,4,3,1
156.63090000000003,4,4,1
156.65080000000003,4,3,1
156.69090000000003,4,3,1
156.73080000000002,4,4,1
156.81090000000003,4,3,1
156.8309,4,4,1
156.85080000000002,4,3,1
156.89080000000004,4,3,1
156.9308,4,4,1
157.01080000000005,4,3,1
157.03085000000002,4,4,1
157.0508,4,3,1
157.09080000000003,4,3,1
157.13085000000004,4,4,1
157.17085,4,3,1
157.21095,4,3,1
157.23090000000005,4,4,1
157.25085000000004,4,3,1
157.29085,4,3,1
157.33100000000005,4,4,1
157.41100000000003,4,3,1
157.43085,4,4,1
157.45125000000004,4,3,1
157.49085,4,3,1
157.5311,4,4,1
157.61155,4,3,1
157.6319,4,4,1
157.65190000000004,4,3,1
157.69085000000004,4,3,1
157.73095000000004,4,4,1
157.81110000000004,4,3,1
157.83095,4,4,1
157.85085,4,3,1
157.89085000000003,4,3,1
157.93085,4,4,1
158.01085000000003,4,3,1
158.0309,4,4,1
158.05085,4,3,1
158.0909,4,3,1
158.13105000000004,4,4,1
158.17120000000003,4,3,1
158.21095,4,3,1
158.23100000000002,4,4,1
158.251,4,3,1
158.29105,4,3,1
158.33095,4,4,1
158.4109,4,3,1
158.431,4,4,1
158.45090000000002,4,3,1
158.49095000000003,4,3,1
158.53100000000003,4,4,1
158.61095000000003,4,3,1
158.631,4,4,1
158.65105000000003,4,3,1
158.69090000000003,4,3,1
158.73095000000004,4,4,1
158.81095000000002,4,3,1
158.83100000000005,4,4,1
158.85095000000004,4,3,1
158.89100000000005,4,3,1
158.931,4,4,1
159.01095,4,3,1
159.03105000000002,4,4,1
159.05095000000003,4,3,1
159.09095,4,3,1
159.13115000000002,4,4,1
159.17095000000003,4,3,1
159.21155000000002,4,3,1
159.23225,4,4,1
159.25095000000002,4,3,1
159.29125000000002,4,3,1
159.33105000000003,4,4,1
159.41105000000002,4,3,1
159.43110000000004,4,4,1
159.45125000000004,4,3,1
159.49110000000005,4,3,1
159.53100000000003,4,4,1
159.61100000000002,4,3,1
159.63110000000003,4,4,1
159.6511,4,3,1
159.691,4,3,1
159.73100000000002,4,4,1
159.811,4,3,1
159.83100000000005,4,4,1
159.85115000000005,4,3,1
159.89205,4,3,1
159.931,4,4,1
160.01130000000003,4,3,1
160.03105000000002,4,4,1
160.05120000000002,4,3,1
160.09105000000002,4,3,1
160.13105000000004,4,4,1
160.17105,4,3,1
160.21105000000003,4,3,1
160.23105,4,4,1
160.25110000000004,4,3,1
160.29105,4,3,1
160.33125000000004,4,4,1
160.4111,4,3,1
160.43120000000002,4,4,1
160.45115,4,3,1
160.49110000000005,4,3,1
160.5311,4,4,1
160.61115000000004,4,3,1
160.6312,4,4,1
160.65120000000005,4,3,1
160.69125,4,3,1
160.7313,4,4,1
160.81140000000002,4,3,1
160.83130000000003,4,4,1
160.85120000000003,4,3,1
160.89125000000004,4,3,1
160.93120000000002,4,4,1
161.01115000000001,4,3,1
161.03120000000004,4,4,1
161.05115000000004,4,3,1
161.09120000000004,4,3,1
161.1312,4,4,1
161.17115000000004,4,3,1
161.21110000000002,4,3,1
161.23235000000003,4,4,1
161.25110000000004,4,3,1
161.29120000000003,4,3,1
161.33125000000004,4,4,1
161.41120000000004,4,3,1
161.43125,4,4,1
161.45125000000004,4,3,1
161.49115000000003,4,3,1
161.5311,4,4,1
161.61125,4,3,1
161.63135000000003,4,4,1
161.6511,4,3,1
161.69115000000002,4,3,1
161.73115000000004,4,4,1
161.81125,4,3,1
161.83115,4,4,1
161.85115000000005,4,3,1
161.89115,4,3,1
161.9313,4,4,1
162.0112,4,3,1
162.03125000000003,4,4,1
162.05115000000004,4,3,1
162.09120000000004,4,3,1
162.1312,4,4,1
162.17115000000004,4,3,1
162.21120000000005,4,3,1
162.23120000000003,4,4,1
162.2512,4,3,1
162.29120000000003,4,3,1
162.3312,4,4,1
162.41120000000004,4,3,1
162.43125,4,4,1
162.4512,4,3,1
162.49115000000003,4,3,1
162.53120000000004,4,4,1
162.61120000000003,4,3,1
162.6312,4,4,1
162.65165000000005,4,3,1
162.6912,4,3,1
162.73140000000004,4,4,1
162.8112,4,3,1
162.83130000000003,4,4,1
162.85120000000003,4,3,1
162.89145000000005,4,3,1
162.93120000000002,4,4,1
163.0114,4,3,1
163.03130000000002,4,4,1
163.05120000000002,4,3,1
163.09125000000003,4,3,1
163.13125,4,4,1
163.17135000000005,4,3,1
163.21125000000004,4,3,1
163.23125000000002,4,4,1
163.25130000000004,4,3,1
163.29125000000002,4,3,1
163.33125000000004,4,4,1
163.4113,4,3,1
163.43125,4,4,1
163.4514,4,3,1
163.49125,4,3,1
163.53145000000004,4,4,1
163.61165000000003,4,3,1
163.63135000000003,4,4,1
163.65125000000003,4,3,1
163.69145,4,3,1
163.7313,4,4,1
163.81125,4,3,1
163.83130000000003,4,4,1
163.85135,4,3,1
163.89130000000003,4,3,1
163.9313,4,4,1
164.01130000000003,4,3,1
164.03135,4,4,1
164.0513,4,3,1
164.09135,4,3,1
164.13135000000003,4,4,1
164.1713,4,3,1
164.21135,4,3,1
164.23145000000002,4,4,1
164.25130000000004,4,3,1
164.2913,4,3,1
164.33130000000003,4,4,1
164.41135,4,3,1
164.43140000000002,4,4,1
164.45130000000003,4,3,1
164.49135000000004,4,3,1
164.53145000000004,4,4,1
164.6113,4,3,1
164.63145,4,4,1
164.65135,4,3,1
164.69135000000003,4,3,1
164.73145000000002,4,4,1
164.81135000000003,4,3,1
164.83145000000005,4,4,1
164.85135,4,3,1
164.89145000000005,4,3,1
164.93135000000004,4,4,1
165.01135000000002,4,3,1
165.03145000000004,4,4,1
165.05135000000004,4,3,1
165.0914,4,3,1
165.1314,4,4,1
165.17140000000003,4,3,1
165.2114,4,3,1
165.23140000000004,4,4,1
165.25140000000002,4,3,1
165.29140000000004,4,3,1
165.3314,4,4,1
165.41140000000004,4,3,1
165.4315,4,4,1
165.4514,4,3,1
165.49140000000003,4,3,1
165.53145000000004,4,4,1
165.61140000000003,4,3,1
165.6314,4,4,1
165.65165000000005,4,3,1
165.69140000000002,4,3,1
165.73145000000002,4,4,1
165.81145,4,3,1
165.83145000000005,4,4,1
165.85145000000003,4,3,1
165.8914,4,3,1
165.93140000000002,4,4,1
166.01145,4,3,1
166.03150000000002,4,4,1
166.05140000000003,4,3,1
166.09145000000004,4,3,1
166.13145,4,4,1
166.17145000000002,4,3,1
166.21145000000004,4,3,1
166.23170000000002,4,4,1
166.25145,4,3,1
166.29145000000003,4,3,1
166.33150000000003,4,4,1
166.41145000000003,4,3,1
166.4315,4,4,1
166.45145,4,3,1
166.4915,4,3,1
166.53145000000004,4,4,1
166.61145000000002,4,3,1
166.63160000000002,4,4,1
166.65150000000003,4,3,1
166.69150000000005,4,3,1
166.7315,4,4,1
166.8115,4,3,1
166.83150000000003,4,4,1
166.85145000000003,4,3,1
166.89170000000004,4,3,1
166.9315,4,4,1
167.01150000000004,4,3,1
167.0316,4,4,1
167.0515,4,3,1
167.09150000000002,4,3,1
167.13150000000005,4,4,1
167.17225000000005,4,3,1
167.21155000000002,4,3,1
167.23160000000004,4,4,1
167.2515,4,3,1
167.29165000000003,4,3,1
167.33155000000002,4,4,1
167.41150000000002,4,3,1
167.43165000000002,4,4,1
167.45155000000003,4,3,1
167.53265000000002,4,4,1
167.61155,4,3,1
167.63155000000003,4,4,1
167.65155000000001,4,3,1
167.73155,4,4,1
167.85155,4,3,1
167.93165000000002,4,4,1
168.01155000000003,4,3,1
168.05155000000005,4,3,1
168.1317,4,4,1
168.17160000000004,4,3,1
168.2116,4,3,1
168.25165,4,3,1
168.3316,4,4,1
168.4116,4,3,1
168.4516,4,3,1
168.53170000000003,4,4,1
168.61160000000004,4,3,1
168.65165000000005,4,3,1
168.73175,4,4,1
168.81160000000003,4,3,1
168.83290000000002,4,4,1
168.85160000000005,4,3,1
168.93165000000002,4,4,1
169.01160000000002,4,3,1
169.05195,4,3,1
169.13165,4,4,1
169.17170000000002,4,3,1
169.21165000000005,4,3,1
169.25165,4,3,1
169.33180000000002,4,4,1
169.41170000000002,4,3,1
169.45200000000003,4,3,1
169.53190000000004,4,4,1
169.6117,4,3,1
169.63290000000003,4,4,1
169.6518,4,3,1
169.73170000000002,4,4,1
169.8117,4,3,1
169.85210000000004,4,3,1
169.9319,4,4,1
170.01170000000005,4,3,1
170.03285000000002,4,4,1
170.05175,4,3,1
170.13195000000005,4,4,1
170.17175,4,3,1
170.21175000000002,4,3,1
170.23175,4,4,1
170.25175000000004,4,3,1
170.33195000000003,4,4,1
170.41175,4,3,1
170.4319,4,4,1
170.45180000000002,4,3,1
170.53175000000002,4,4,1
170.61180000000004,4,3,1
170.63185000000001,4,4,1
175.05215,4,3,1
175.09210000000004,4,3,1
175.13205000000002,4,4,1
175.17210000000003,4,3,1
175.21235000000004,4,3,1
175.23210000000003,4,4,1
175.25230000000002,4,3,1
175.29210000000003,4,3,1
175.3321,4,4,1
175.41210000000004,4,3,1
175.43210000000002,4,4,1
175.4521,4,3,1
175.49210000000002,4,3,1
175.53220000000002,4,4,1
175.61230000000003,4,3,1
175.63230000000001,4,4,1
175.65210000000005,4,3,1
175.69220000000004,4,3,1
175.73210000000003,4,4,1
175.81235,4,3,1
175.83220000000003,4,4,1
175.85210000000004,4,3,1
175.89235,4,3,1
175.93210000000002,4,4,1
176.0121,4,3,1
176.03220000000002,4,4,1
176.05210000000002,4,3,1
176.0923,4,3,1
176.13295000000002,4,4,1
176.17235000000002,4,3,1
176.21225,4,3,1
176.2324,4,4,1
176.25225000000003,4,3,1
176.29230000000004,4,3,1
176.33225000000002,4,4,1
176.41230000000004,4,3,1
176.4322,4,4,1
176.45215000000005,4,3,1
176.49225000000004,4,3,1
176.53225,4,4,1
176.61225000000005,4,3,1
176.63215,4,4,1
176.65220000000002,4,3,1
176.69230000000002,4,3,1
176.73215000000002,4,4,1
176.8124,4,3,1
176.83220000000003,4,4,1
176.85230000000004,4,3,1
176.8923,4,3,1
176.93230000000003,4,4,1
177.01220000000004,4,3,1
177.03315,4,4,1
177.0524,4,3,1
177.09235000000004,4,3,1
177.13225000000003,4,4,1
177.17235000000002,4,3,1
177.21225,4,3,1
177.2322,4,4,1
177.25220000000004,4,3,1
177.29225,4,3,1
177.33235000000005,4,4,1
177.41285000000002,4,3,1
177.43225000000004,4,4,1
177.45225000000002,4,3,1
177.49235000000002,4,3,1
177.53245,4,4,1
177.61235000000002,4,3,1
177.63245000000003,4,4,1
177.65240000000003,4,3,1
177.69255,4,3,1
177.73225,4,4,1
177.81245000000004,4,3,1
177.83225000000002,4,4,1
177.85225,4,3,1
177.8925,4,3,1
177.93235,4,4,1
178.01225000000002,4,3,1
178.03235000000004,4,4,1
178.0522,4,3,1
178.09240000000003,4,3,1
178.13230000000001,4,4,1
178.1724,4,3,1
178.21240000000003,4,3,1
178.2324,4,4,1
178.25235,4,3,1
178.29240000000001,4,3,1
178.3323,4,4,1
178.41335,4,3,1
178.4324,4,4,1
178.45255,4,3,1
178.49245000000005,4,3,1
178.53230000000005,4,4,1
178.6124,4,3,1
178.63245000000003,4,4,1
178.6525,4,3,1
178.69245000000004,4,3,1
178.7324,4,4,1
178.81230000000002,4,3,1
178.83240000000004,4,4,1
178.85230000000004,4,3,1
178.89235,4,3,1
178.93250000000003,4,4,1
179.0123,4,3,1
179.03235000000004,4,4,1
179.05235000000002,4,3,1
179.09265000000002,4,3,1
179.13240000000005,4,4,1
179.17235000000002,4,3,1
179.2125,4,3,1
179.23245,4,4,1
179.25340000000003,4,3,1
179.29255000000003,4,3,1
179.33235000000005,4,4,1
179.41240000000002,4,3,1
179.43245000000005,4,4,1
179.45250000000001,4,3,1
179.49235000000002,4,3,1
179.53235000000004,4,4,1
179.6124,4,3,1
179.63240000000005,4,4,1
179.65235000000004,4,3,1
179.69240000000005,4,3,1
179.7324,4,4,1
179.8124,4,3,1
179.83240000000004,4,4,1
179.85240000000002,4,3,1
179.89240000000004,4,3,1
179.9324,4,4,1
180.01240000000004,4,3,1
180.0329,4,4,1
180.0524,4,3,1
180.09245,4,3,1
180.13250000000002,4,4,1
180.17245,4,3,1
180.21245000000002,4,3,1
180.23250000000004,4,4,1
180.25275000000002,4,3,1
180.29350000000002,4,3,1
180.33260000000004,4,4,1
180.41370000000003,4,3,1
180.43255000000002,4,4,1
180.45265000000003,4,3,1
180.49245000000005,4,3,1
180.5327,4,4,1
180.61270000000005,4,3,1
180.63270000000003,4,4,1
180.65260000000004,4,3,1
180.69275000000002,4,3,1
180.73250000000004,4,4,1
180.8126,4,3,1
180.83255,4,4,1
180.8527,4,3,1
180.89255,4,3,1
180.9326,4,4,1
181.01255,4,3,1
181.03260000000003,4,4,1
181.0526,4,3,1
181.09260000000003,4,3,1
181.1326,4,4,1
181.17260000000002,4,3,1
181.21260000000004,4,3,1
181.23280000000003,4,4,1
181.25305,4,3,1
181.29265,4,3,1
181.33260000000004,4,4,1
181.41320000000005,4,3,1
181.4326,4,4,1
181.45265000000003,4,3,1
181.49250000000004,4,3,1
181.53255000000004,4,4,1
181.61250000000004,4,3,1
181.63275000000002,4,4,1
181.65275,4,3,1
181.69265000000004,4,3,1
181.73265,4,4,1
181.81250000000003,4,3,1
181.83275,4,4,1
181.8536,4,3,1
181.89255,4,3,1
181.93250000000003,4,4,1
182.01255,4,3,1
182.03260000000003,4,4,1
182.05255000000002,4,3,1
182.09280000000004,4,3,1
182.13265000000004,4,4,1
182.1729,4,3,1
182.21265000000002,4,3,1
182.23265,4,4,1
182.2526,4,3,1
182.29255000000003,4,3,1
182.33255,4,4,1
182.41275000000005,4,3,1
182.43370000000002,4,4,1
182.45270000000002,4,3,1
